agent_id,sum_assured,policy_premium,nb_riders,rider_premium,customer_marital_cd,customer_age,customer_social_group,customer_income,customer_additional_products,agent_age,agent_tenure,agent_active_portfolio,agent_inactive_portfolio,contact_channel_broker,contact_channel_direct,contact_channel_partnership,product_code_BP_00170090,product_code_BP_00334803,product_code_BP_00479053,product_code_BP_01087308,product_code_BP_01127451,product_code_BP_01183560,product_code_BP_01260044,product_code_BP_01308135,product_code_BP_01653768,product_code_BP_01817929,product_code_BP_01976597,product_code_BP_02048854,product_code_BP_02051691,product_code_BP_02392541,product_code_BP_02399030,product_code_BP_02483900,product_code_BP_02602657,product_code_BP_02713903,product_code_BP_03569413,product_code_BP_03610818,product_code_BP_03740581,product_code_BP_03765630,product_code_BP_03919759,product_code_BP_03922794,product_code_BP_04023598,product_code_BP_04044020,product_code_BP_04229248,product_code_BP_04345985,product_code_BP_04399222,product_code_BP_04624090,product_code_BP_04707731,product_code_BP_04904952,product_code_BP_05169954,product_code_BP_05367939,product_code_BP_05538098,product_code_BP_06134513,product_code_BP_06342177,product_code_BP_06646153,product_code_BP_06758239,product_code_BP_07119562,product_code_BP_07570704,product_code_BP_07665809,product_code_BP_07668115,product_code_BP_07897771,product_code_BP_08252793,product_code_BP_08384630,product_code_BP_08525135,product_code_BP_09034941,product_code_BP_09208081,product_code_BP_09391664,product_code_BP_09426101,product_code_BP_09740724,product_code_BP_09825120,product_code_BP_09828249,policy_status_cd_B,last_policy_status_cancelled,customer_origin_new,customer_gender_F,customer_gender_M,agent_status_inactive,customer_income_median,total_portfolio,percent_of_active_portfolio,percent_of_portfolio,Score,Better
AG_03198874,1252000.0,1550.0,1.0,1100.0,1.0,45.0,6.0,75000.0,1.0,30.0,1.0,89.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,75000.0,150.0,0.5933333333333334,0.00030807590168681825,0.2968207046175101,1
AG_05276714,1216000.0,1850.0,2.0,1450.0,1.0,42.5,4.0,75000.0,1.5,30.0,3.0,93.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,75000.0,172.0,0.5406976744186046,0.0003532603672675516,0.2705254673929361,0
AG_04302485,1305756.0975609757,2231.7073170731705,2.097560975609756,1702.439024390244,1.7804878048780488,40.97560975609756,3.6097560975609757,89634.14634146342,2.341463414634146,50.0,2.0,176.0,55.0,0.0,0.0,0.0,0.0,0.3902439024390244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.07317073170731707,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.1951219512195122,0.0,0.0,0.0,0.0,0.0,0.12195121951219512,0.0,0.024390243902439025,0.8292682926829268,0.5365853658536586,0.4634146341463415,0.0,80000.0,231.0,0.7619047619047619,0.0004744368885977001,0.3811895993966798,1
AG_04873767,1241714.2857142857,1957.142857142857,2.0,1357.142857142857,1.1428571428571428,40.714285714285715,5.0,105714.28571428571,2.142857142857143,50.0,11.0,99.0,60.0,1.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.8571428571428571,0.0,70000.0,159.0,0.6226415094339622,0.0003265604557880274,0.31148403494487514,1
AG_07944835,1415000.0,1950.0,2.125,1200.0,2.0,41.25,3.625,78750.0,3.125,45.0,8.0,240.0,227.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5,0.375,0.625,0.0,67500.0,467.0,0.5139186295503212,0.0009591429739182942,0.25743888626211975,0
AG_03692164,1291295.4545454546,2220.4545454545455,1.9318181818181819,1779.5454545454545,1.3181818181818181,34.31818181818182,3.5681818181818183,89545.45454545454,2.3636363636363638,40.0,5.0,252.0,82.0,1.0,0.0,0.0,0.0,0.20454545454545456,0.022727272727272728,0.0,0.0,0.0,0.0,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11363636363636363,0.8863636363636364,0.3409090909090909,0.6590909090909091,0.0,70000.0,334.0,0.7544910179640718,0.0006859823410893153,0.37758850015258055,1
AG_05518817,1345142.857142857,1871.4285714285713,2.9285714285714284,1428.5714285714287,1.3571428571428572,37.5,3.857142857142857,69642.85714285714,1.7857142857142858,35.0,1.0,80.0,51.0,1.0,0.0,0.0,0.0,0.6428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,1.0,0.35714285714285715,0.6428571428571429,0.0,70000.0,131.0,0.6106870229007634,0.0002690529541398213,0.3054780379274516,1
AG_06213120,1352105.2631578948,2078.9473684210525,1.894736842105263,1621.0526315789473,1.1578947368421053,30.789473684210527,3.8947368421052633,62368.42105263158,1.368421052631579,30.0,3.0,107.0,55.0,1.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2631578947368421,0.7368421052631579,0.0,60000.0,162.0,0.6604938271604939,0.0003327219738217637,0.3304132745671578,1
AG_01524422,1518926.8292682928,1865.8536585365853,1.9268292682926829,1270.7317073170732,1.829268292682927,34.02439024390244,3.8536585365853657,93658.53658536586,2.1707317073170733,35.0,3.0,224.0,77.0,0.0,0.0,0.0,0.0,0.0,0.3170731707317073,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.024390243902439025,0.34146341463414637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.024390243902439025,0.926829268292683,0.3902439024390244,0.6097560975609756,0.0,80000.0,301.0,0.7441860465116279,0.0006182056427182153,0.37240212607717305,1
AG_08128435,1360000.0,2200.0,2.0,1540.0,2.0,44.0,4.0,71000.0,1.0,40.0,4.0,70.0,62.0,1.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.4,0.6,0.0,60000.0,132.0,0.5303030303030303,0.00027110679348440006,0.26528706854825734,0
AG_08844658,1264458.3333333333,1716.6666666666667,2.0416666666666665,1266.6666666666667,1.6875,39.270833333333336,3.4166666666666665,78020.83333333333,2.2291666666666665,40.0,3.0,225.0,66.0,0.0,0.0,0.0,0.0,0.0625,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.10416666666666667,0.0625,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.020833333333333332,0.0,0.2916666666666667,0.8958333333333334,0.4791666666666667,0.5208333333333334,0.0,70000.0,291.0,0.7731958762886598,0.0005976672492724274,0.38689677176896614,1
AG_04569451,1874750.0,2575.0,1.25,1225.0,1.0,38.75,8.5,467500.0,1.25,35.0,0.0,56.0,50.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.25,0.0,152500.0,106.0,0.5283018867924528,0.00021770697052535156,0.2642597968814891,0
AG_06725071,1182600.0,5630.0,2.5,4760.0,1.5,39.0,3.4,89500.0,2.2,35.0,2.0,95.0,64.0,0.0,0.0,0.0,0.0,0.3,0.1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,0.5,0.0,70000.0,159.0,0.5974842767295597,0.0003265604557880274,0.2989054185926739,1
AG_04003305,1237000.0,1520.0,2.0,1310.0,1.3,31.0,2.6,47000.0,1.3,30.0,3.0,68.0,55.0,1.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.5,0.5,0.0,45000.0,123.0,0.5528455284552846,0.000252622239383191,0.27654907534733386,0
AG_05436721,1506097.5609756098,2246.3414634146343,1.6585365853658536,1521.9512195121952,1.8780487804878048,37.19512195121951,5.536585365853658,110731.70731707317,2.1219512195121952,40.0,3.0,487.0,165.0,0.0,0.0,0.0,0.0,0.36585365853658536,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.07317073170731707,0.0,0.0,0.0,0.12195121951219512,0.0,0.0,0.0,0.04878048780487805,0.0,0.07317073170731707,0.0,0.04878048780487805,0.6829268292682927,0.21951219512195122,0.7804878048780488,0.0,100000.0,652.0,0.7469325153374233,0.00133910325266537,0.37413580929504436,1
AG_06012507,1225600.0,2170.0,1.8,1780.0,1.7,40.0,2.8,70500.0,2.5,35.0,3.0,177.0,94.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.7,0.7,0.3,0.0,67500.0,271.0,0.6531365313653137,0.0005565904623808516,0.3268465609138473,1
AG_01886511,2489500.0,2450.0,1.0,1250.0,2.0,37.5,8.0,182500.0,1.0,40.0,0.0,52.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,182500.0,102.0,0.5098039215686274,0.00020949161314703642,0.2550067065908872,0
AG_06771295,1324000.0,2311.764705882353,1.8235294117647058,1447.0588235294117,1.7058823529411764,41.76470588235294,4.9411764705882355,150000.0,2.176470588235294,30.0,4.0,402.0,117.0,0.0,0.0,0.0,0.0,0.17647058823529413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.29411764705882354,0.0,0.0,0.0,0.0,0.0,0.11764705882352941,0.0,0.0,0.6470588235294118,0.23529411764705882,0.7647058823529411,0.0,115000.0,519.0,0.7745664739884393,0.0010659426198363913,0.3878162083041378,1
AG_00620148,1720000.0,2300.0,2.0,1900.0,2.0,35.0,4.0,55000.0,2.0,35.0,2.0,52.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55000.0,102.0,0.5098039215686274,0.00020949161314703642,0.2550067065908872,0
AG_05335701,1285827.6923076923,2438.769230769231,1.7415384615384615,1542.4615384615386,1.5876923076923077,38.292307692307695,3.8584615384615386,95815.38461538461,1.763076923076923,0.0,11.0,5754.0,4629.0,0.0,1.0,0.0,0.0,0.07692307692307693,0.08615384615384615,0.012307692307692308,0.009230769230769232,0.0,0.05846153846153846,0.003076923076923077,0.0,0.0,0.0,0.015384615384615385,0.003076923076923077,0.003076923076923077,0.003076923076923077,0.012307692307692308,0.018461538461538463,0.012307692307692308,0.009230769230769232,0.08307692307692308,0.0,0.036923076923076927,0.0,0.0,0.0,0.015384615384615385,0.0,0.043076923076923075,0.0,0.012307692307692308,0.0,0.033846153846153845,0.0,0.13538461538461538,0.0,0.08615384615384615,0.06769230769230769,0.0,0.03076923076923077,0.0,0.0,0.0,0.003076923076923077,0.0,0.015384615384615385,0.0,0.006153846153846154,0.043076923076923075,0.0,0.0,0.0,0.003076923076923077,0.012307692307692308,0.036923076923076927,0.0,0.39692307692307693,0.8123076923076923,0.37538461538461537,0.6153846153846154,0.0,70000.0,10383.0,0.5541750939034961,0.02132501391476156,0.28775005390912883,0
AG_02328517,1324000.0,1850.0,1.5,1350.0,1.0,30.0,5.0,55000.0,1.0,30.0,1.0,52.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,55000.0,102.0,0.5098039215686274,0.00020949161314703642,0.2550067065908872,0
AG_05808425,1220714.2857142857,1900.0,2.142857142857143,1457.142857142857,1.0,39.285714285714285,4.0,86428.57142857143,1.1428571428571428,45.0,10.0,73.0,51.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.8571428571428571,0.0,70000.0,124.0,0.5887096774193549,0.00025467607872776976,0.2944821767490413,1
AG_00286233,1534857.142857143,1800.0,1.7142857142857142,1300.0,1.4285714285714286,32.142857142857146,2.7142857142857144,64285.71428571428,2.2857142857142856,30.0,4.0,183.0,88.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,0.8571428571428571,0.2857142857142857,0.7142857142857143,0.0,60000.0,271.0,0.6752767527675276,0.0005565904623808516,0.33791667161495426,1
AG_08004988,1189000.0,2125.0,2.5,1700.0,1.875,42.5,3.0,79375.0,1.25,40.0,9.0,94.0,57.0,1.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.875,0.375,0.625,0.0,70000.0,151.0,0.6225165562913907,0.000310129741031397,0.31141334301621104,1
AG_00257254,1460800.0,1720.0,2.8,1340.0,1.4,31.0,2.6,54000.0,1.0,30.0,2.0,55.0,55.0,1.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.6,0.4,0.6,0.0,55000.0,110.0,0.5,0.0002259223279036667,0.2501129611639518,0
AG_08926736,1077750.0,1750.0,2.0,1450.0,1.5,42.5,3.75,50000.0,1.0,45.0,7.0,57.0,52.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.5,0.0,45000.0,109.0,0.5229357798165137,0.00022386848855908794,0.2615798241525364,0
AG_01168156,1550833.3333333333,2566.6666666666665,2.4166666666666665,1616.6666666666667,1.9166666666666667,38.333333333333336,4.583333333333333,134166.66666666666,3.9166666666666665,35.0,3.0,132.0,62.0,0.0,0.0,0.0,0.0,0.25,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.25,0.75,0.0,85000.0,194.0,0.6804123711340206,0.00039844483284828493,0.34040540798343444,1
AG_03287481,1482333.3333333333,2755.5555555555557,1.8888888888888888,1833.3333333333333,1.6666666666666667,40.55555555555556,5.555555555555555,152222.22222222222,1.1111111111111112,50.0,5.0,105.0,51.0,1.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,1.0,0.2222222222222222,0.7777777777777778,0.0,105000.0,156.0,0.6730769230769231,0.000320398937754291,0.3366986610073387,1
AG_07662593,1309600.0,1986.6666666666667,2.6666666666666665,1513.3333333333333,1.6666666666666667,38.666666666666664,3.2,78333.33333333333,2.4,40.0,2.0,111.0,70.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.2,0.7333333333333333,0.6,0.4,0.0,80000.0,181.0,0.6132596685082873,0.0003717449213687607,0.306815706714828,1
AG_03325743,1336000.0,2166.6666666666665,1.6666666666666667,1733.3333333333333,2.0,43.333333333333336,6.0,321666.6666666667,5.333333333333333,45.0,6.0,68.0,56.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,430000.0,124.0,0.5483870967741935,0.00025467607872776976,0.27432088642646063,0
AG_00656726,1216000.0,1733.3333333333333,1.6666666666666667,1333.3333333333333,1.3333333333333333,41.666666666666664,3.6666666666666665,61666.666666666664,1.0,30.0,2.0,54.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,60000.0,104.0,0.5192307692307693,0.000213599291836194,0.2597221842613027,0
AG_04520999,1280000.0,1650.0,2.0,1325.0,1.75,37.5,4.0,83750.0,4.25,35.0,6.0,229.0,123.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.75,0.25,0.0,80000.0,352.0,0.6505681818181818,0.0007229514492917335,0.3256455666337367,1
AG_02204021,1360000.0,1566.6666666666667,2.0,1300.0,1.3333333333333333,30.833333333333332,7.0,61666.666666666664,1.3333333333333333,30.0,3.0,59.0,51.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.5,0.0,65000.0,110.0,0.5363636363636364,0.0002259223279036667,0.26829477934577,0
